Date,Open,High,Low,Close,Adj Close,Volume
2000-11-24,14.80769157409668,15.288460731506348,14.80769157409668,15.288460731506348,5.574938774108887,73060
2000-11-27,15.192307472229004,15.240769386291504,15.0,15.0,5.469752311706543,32370
2000-11-28,14.711538314819336,14.711538314819336,14.230769157409668,14.230769157409668,5.189253807067871,85540
2000-11-29,13.269229888916016,13.365384101867676,13.076923370361328,13.365384101867676,4.873689651489258,158730
2000-11-30,13.315383911132812,13.317691802978516,12.884614944458008,13.029230117797852,4.7511115074157715,137930
2000-12-01,13.65384578704834,13.702306747436523,13.606152534484863,13.65384578704834,4.978878498077393,64090
2000-12-04,13.99230670928955,14.038460731506348,13.894615173339844,14.038460731506348,5.11912727355957,134290
2000-12-05,13.894615173339844,14.134614944458008,13.894615173339844,14.134614944458008,5.154191017150879,280410
2000-12-06,14.230769157409668,14.326923370361328,14.038460731506348,14.086922645568848,5.136799335479736,164060
2000-12-07,13.99230670928955,14.038460731506348,13.990769386291504,13.990769386291504,5.101735591888428,55250
2000-12-08,13.99230670928955,14.038460731506348,13.894615173339844,13.942307472229004,5.08406400680542,91520
2000-12-11,13.798460960388184,13.798460960388184,13.461538314819336,13.55769157409668,4.943814277648926,157690
2000-12-12,13.753846168518066,13.846153259277344,13.75,13.798460960388184,5.031612396240234,103350
2000-12-13,13.942307472229004,13.942307472229004,13.798460960388184,13.894615173339844,5.066673755645752,215540
2000-12-14,13.753846168518066,13.798460960388184,13.75,13.75,5.01393985748291,126620
2000-12-15,13.65384578704834,13.65384578704834,13.606152534484863,13.606152534484863,4.961486339569092,30550
2000-12-18,13.221537590026855,13.221537590026855,13.125384330749512,13.173075675964355,4.803564548492432,108810
2000-12-19,12.261537551879883,12.452306747436523,12.260000228881836,12.30769157409668,4.488001823425293,159510
2000-12-20,11.730769157409668,11.730769157409668,11.586922645568848,11.683075904846191,4.260234832763672,74360
2000-12-21,11.538460731506348,11.634614944458008,11.346153259277344,11.442307472229004,4.172438621520996,108550
2000-12-22,11.39230728149414,11.586922645568848,11.346153259277344,11.490769386291504,4.190113067626953,84760
2000-12-26,11.394615173339844,11.634614944458008,11.394615173339844,11.634614944458008,4.242565155029297,149110
2000-12-27,11.49230670928955,11.634614944458008,11.490769386291504,11.490769386291504,4.190113067626953,92300
2000-12-28,11.684615135192871,11.730769157409668,11.586922645568848,11.683075904846191,4.260234832763672,163930
2000-12-29,11.730769157409668,11.923075675964355,11.683075904846191,11.730769157409668,4.277626037597656,180050
2001-01-02,11.776923179626465,11.779230117797852,11.683075904846191,11.683075904846191,4.260234832763672,78130
2001-01-03,11.584614753723145,11.875384330749512,11.538460731506348,11.826923370361328,4.312690734863281,193050
2001-01-04,12.261537551879883,12.356152534484863,12.163846015930176,12.260000228881836,4.470610618591309,244530
2001-01-05,12.115384101867676,12.30769157409668,12.019229888916016,12.067691802978516,4.400485038757324,140920
2001-01-08,12.019229888916016,12.019229888916016,11.971537590026855,12.019229888916016,4.382814407348633,31850
2001-01-09,12.023076057434082,12.115384101867676,12.019229888916016,12.115384101867676,4.4178786277771,24440
2001-01-10,12.115384101867676,12.163846015930176,12.115384101867676,12.163846015930176,4.435547828674316,114010
2001-01-11,11.538460731506348,11.634614944458008,11.490769386291504,11.586922645568848,4.225172996520996,168480
2001-01-12,11.584614753723145,11.634614944458008,11.394615173339844,11.442307472229004,4.172438621520996,58240
2001-01-16,11.061537742614746,11.442307472229004,10.961538314819336,11.05769157409668,4.032188892364502,239720
2001-01-17,11.446152687072754,11.634614944458008,11.442307472229004,11.634614944458008,4.242565155029297,233610
2001-01-18,11.538460731506348,11.586922645568848,11.394615173339844,11.490769386291504,4.190113067626953,30810
2001-01-19,11.684615135192871,11.779230117797852,11.683075904846191,11.683075904846191,4.260234832763672,65780
2001-01-22,11.684615135192871,11.730769157409668,11.586922645568848,11.634614944458008,4.242565155029297,13130
2001-01-23,11.538460731506348,11.586922645568848,11.490769386291504,11.538460731506348,4.207502365112305,100620
2001-01-24,11.49230670928955,11.538460731506348,11.394615173339844,11.442307472229004,4.172438621520996,50180
2001-01-25,11.446152687072754,11.634614944458008,11.442307472229004,11.538460731506348,4.207502365112305,43290
2001-01-26,11.538460731506348,11.538460731506348,11.442307472229004,11.442307472229004,4.172438621520996,37180
2001-01-29,11.438461303710938,11.569230079650879,11.438461303710938,11.469229698181152,4.182256698608398,29640
2001-01-30,11.338460922241211,11.338460922241211,11.15384578704834,11.15384578704834,4.067251682281494,24050
2001-01-31,11.076923370361328,11.15384578704834,11.01538372039795,11.038460731506348,4.025177478790283,58630
2001-02-01,11.076923370361328,11.15384578704834,11.038460731506348,11.115384101867676,4.053225994110107,30810
2001-02-02,11.115384101867676,11.230769157409668,11.0,11.0,4.011152744293213,33280
2001-02-05,11.0,11.15384578704834,11.0,11.038460731506348,4.025177478790283,23530
2001-02-06,10.884614944458008,10.884614944458008,10.838460922241211,10.846153259277344,3.955052375793457,47060
2001-02-07,10.438461303710938,10.80769157409668,10.438461303710938,10.769229888916016,3.927001476287842,217620
2001-02-08,10.769229888916016,10.869230270385742,10.692307472229004,10.80769157409668,3.941028118133545,66950
2001-02-09,11.576923370361328,11.576923370361328,11.461538314819336,11.538460731506348,4.207502365112305,390130
2001-02-12,12.15384578704834,12.199999809265137,12.076923370361328,12.176922798156738,4.440317153930664,190190
2001-02-13,12.284614562988281,12.284614562988281,11.961538314819336,12.0,4.375802993774414,58760
2001-02-14,11.884614944458008,11.884614944458008,11.692307472229004,11.723075866699219,4.274822235107422,37440
2001-02-15,11.86153793334961,11.86153793334961,11.80769157409668,11.823076248168945,4.311287879943848,7150
2001-02-16,11.884614944458008,11.923075675964355,11.753846168518066,11.899999618530273,4.33933687210083,245050
2001-02-20,12.730769157409668,12.838460922241211,12.692307472229004,12.753846168518066,4.650692462921143,142480
2001-02-21,12.384614944458008,12.384614944458008,12.223075866699219,12.223075866699219,4.45714807510376,48230
2001-02-22,12.223075866699219,12.300000190734863,12.076923370361328,12.15384578704834,4.4319024085998535,44330
2001-02-23,12.676922798156738,12.769229888916016,12.676922798156738,12.699999809265137,4.631057262420654,110370
2001-02-26,13.023076057434082,13.023076057434082,12.70769214630127,12.923075675964355,4.712401866912842,53560
2001-02-27,13.038460731506348,13.038460731506348,12.738460540771484,12.846153259277344,4.684350967407227,51480
2001-02-28,12.30769157409668,12.346153259277344,11.884614944458008,12.346153259277344,4.502026081085205,158730
2001-03-01,11.607691764831543,11.846153259277344,11.607691764831543,11.830768585205078,4.314090728759766,72930
2001-03-02,11.769229888916016,11.769229888916016,11.507692337036133,11.584614753723145,4.224331855773926,372840
2001-03-05,11.769229888916016,12.130768775939941,11.761537551879883,12.130768775939941,4.423486232757568,44460
2001-03-06,12.161538124084473,12.384614944458008,12.161538124084473,12.276923179626465,4.476782321929932,95680
2001-03-07,12.15384578704834,12.276923179626465,12.15384578704834,12.269229888916016,4.473977565765381,26000
2001-03-08,11.853845596313477,12.076923370361328,11.846153259277344,12.069230079650879,4.4010467529296875,29120
2001-03-09,11.384614944458008,11.538460731506348,11.346153259277344,11.538460731506348,4.207502365112305,107900
2001-03-12,11.230769157409668,11.269229888916016,11.230769157409668,11.230769157409668,4.095301628112793,109980
2001-03-13,11.269229888916016,11.30769157409668,11.084614753723145,11.300000190734863,4.120547294616699,106080
2001-03-14,11.292306900024414,11.5,11.292306900024414,11.30769157409668,4.123352527618408,58500
2001-03-15,11.30769157409668,11.30769157409668,11.115384101867676,11.115384101867676,4.053225994110107,80990
2001-03-16,11.115384101867676,11.123076438903809,11.061537742614746,11.076923370361328,4.039202690124512,33670
2001-03-19,11.476922988891602,11.51538372039795,11.384614944458008,11.461538314819336,4.179451942443848,168090
2001-03-20,11.346153259277344,11.423075675964355,11.269229888916016,11.269229888916016,4.109327793121338,15080
2001-03-21,11.269229888916016,11.569230079650879,11.230769157409668,11.530769348144531,4.204697132110596,86060
2001-03-22,11.246152877807617,11.423075675964355,11.230769157409668,11.384614944458008,4.151402473449707,107770
2001-03-23,11.384614944458008,11.469229698181152,11.192307472229004,11.30769157409668,4.123352527618408,39260
2001-03-26,11.30769157409668,11.30769157409668,11.115384101867676,11.269229888916016,4.109327793121338,43030
2001-03-27,11.0,11.146153450012207,10.884614944458008,11.0,4.011152744293213,165750
2001-03-28,11.269229888916016,11.30769157409668,11.192307472229004,11.269229888916016,4.109327793121338,30940
2001-03-29,11.592307090759277,11.692307472229004,11.538460731506348,11.538460731506348,4.207502365112305,39390
2001-03-30,12.0,12.0,11.923075675964355,11.984615325927734,4.370193004608154,28080
2001-04-02,12.15384578704834,12.169230461120605,12.123076438903809,12.130768775939941,4.423486232757568,52650
2001-04-03,12.038460731506348,12.069230079650879,11.846153259277344,11.923075675964355,4.347753524780273,51610
2001-04-04,11.461538314819336,11.569230079650879,11.461538314819336,11.538460731506348,4.207502365112305,51090
2001-04-05,11.65384578704834,11.923075675964355,11.630768775939941,11.923075675964355,4.347753524780273,354510
2001-04-06,11.346153259277344,11.453845977783203,11.269229888916016,11.453845977783203,4.1766462326049805,32890
2001-04-09,11.453845977783203,11.453845977783203,11.15384578704834,11.30769157409668,4.123352527618408,17420
2001-04-10,11.30769157409668,11.446152687072754,11.30769157409668,11.323076248168945,4.128963470458984,111410
2001-04-11,11.461538314819336,11.461538314819336,11.123076438903809,11.15384578704834,4.067251682281494,48750
2001-04-12,11.230769157409668,11.30769157409668,11.023076057434082,11.230769157409668,4.095301628112793,150930
2001-04-16,11.230769157409668,11.269229888916016,11.123076438903809,11.192307472229004,4.0812764167785645,29900
2001-04-17,11.461538314819336,11.538460731506348,11.423075675964355,11.446152687072754,4.173841953277588,104000
2001-04-18,12.5,12.615384101867676,12.376922607421875,12.461538314819336,4.544102668762207,196300
2001-04-19,12.615384101867676,12.684615135192871,12.461538314819336,12.5,4.55812931060791,35880
2001-04-20,12.461538314819336,12.869230270385742,12.461538314819336,12.769229888916016,4.656301021575928,118690
2001-04-23,13.061537742614746,13.346153259277344,13.038460731506348,13.30769157409668,4.852652549743652,60710
2001-04-24,13.15384578704834,13.384614944458008,13.15384578704834,13.238460540771484,4.827406883239746,17940
2001-04-25,13.415384292602539,13.461538314819336,13.323076248168945,13.423075675964355,4.894726276397705,42510
2001-04-26,13.430768966674805,13.576923370361328,13.430768966674805,13.461538314819336,4.90875244140625,99580
2001-04-27,13.615384101867676,13.915384292602539,13.615384101867676,13.884614944458008,5.0630269050598145,40560
2001-04-30,14.0,14.0,13.65384578704834,13.938461303710938,5.082663059234619,76440
2001-05-01,13.523076057434082,13.646153450012207,13.323076248168945,13.646153450012207,5.256444931030273,242970
2001-05-02,14.038460731506348,14.076923370361328,13.923075675964355,14.007692337036133,5.395710468292236,124020
2001-05-03,13.076923370361328,13.076923370361328,12.961538314819336,13.007692337036133,5.010509967803955,19500
2001-05-04,13.038460731506348,13.076923370361328,13.01538372039795,13.038460731506348,5.022364139556885,40040
2001-05-07,13.076923370361328,13.076923370361328,13.0,13.01538372039795,5.01347541809082,35100
2001-05-08,13.346153259277344,13.423075675964355,13.253846168518066,13.276923179626465,5.114218235015869,227240
2001-05-09,13.538460731506348,13.699999809265137,13.538460731506348,13.65384578704834,5.259410381317139,136500
2001-05-10,13.576923370361328,13.576923370361328,13.438461303710938,13.461538314819336,5.18533182144165,28340
2001-05-11,13.846153259277344,13.961538314819336,13.769229888916016,13.961538314819336,5.377931594848633,108420
2001-05-14,13.961538314819336,13.961538314819336,13.846153259277344,13.923075675964355,5.363113880157471,191750
2001-05-15,14.0,14.076923370361328,13.961538314819336,14.076923370361328,5.422378063201904,304720
2001-05-16,14.423075675964355,14.476922988891602,14.407691955566406,14.423075675964355,5.555712699890137,497510
2001-05-17,14.376922607421875,14.376922607421875,14.20769214630127,14.30769157409668,5.511266708374023,15210
2001-05-18,14.615384101867676,14.915384292602539,14.615384101867676,14.915384292602539,5.7453484535217285,78520
2001-05-21,14.769229888916016,14.915384292602539,14.615384101867676,14.692307472229004,5.659421920776367,31980
2001-05-22,14.961538314819336,15.123076438903809,14.907691955566406,14.961538314819336,5.763124465942383,36270
2001-05-23,14.923075675964355,15.192307472229004,14.80769157409668,14.884614944458008,5.73349666595459,51090
2001-05-24,15.576923370361328,15.961538314819336,15.576923370361328,15.938461303710938,6.139432907104492,131170
2001-05-25,16.076923370361328,16.08461570739746,15.769229888916016,15.938461303710938,6.139432907104492,119080
2001-05-29,15.192307472229004,15.269229888916016,15.05384635925293,15.115384101867676,5.822386264801025,18330
2001-05-30,14.661538124084473,14.669230461120605,14.269229888916016,14.607691764831543,5.626825332641602,68900
2001-05-31,14.538460731506348,14.676922798156738,14.538460731506348,14.669230461120605,5.650530815124512,12870
2001-06-01,15.384614944458008,15.576923370361328,15.30769157409668,15.576923370361328,6.00016975402832,91260
2001-06-04,16.153846740722656,16.346153259277344,16.076923370361328,16.153846740722656,6.2224016189575195,214630
2001-06-05,15.961538314819336,16.069229125976562,15.884614944458008,15.961538314819336,6.1483235359191895,47190
2001-06-06,15.384614944458008,15.5,15.276923179626465,15.5,5.970539569854736,46800
2001-06-07,15.384614944458008,15.384614944458008,14.923075675964355,15.0,5.777941703796387,45630
2001-06-08,14.792306900024414,14.86153793334961,14.715383529663086,14.753846168518066,5.683123588562012,82420
2001-06-11,15.115384101867676,15.169230461120605,15.0,15.169230461120605,5.843128681182861,11700
2001-06-12,15.0,15.184615135192871,14.80769157409668,15.184615135192871,5.84905481338501,29770
2001-06-13,14.846153259277344,15.038460731506348,14.65384578704834,14.838460922241211,5.715719223022461,41990
2001-06-14,14.430768966674805,14.461538314819336,14.176922798156738,14.284614562988281,5.502377510070801,21970
2001-06-15,14.230769157409668,14.230769157409668,14.0,14.15384578704834,5.452006816864014,19890
2001-06-18,13.938461303710938,13.969229698181152,13.615384101867676,13.70769214630127,5.280150890350342,29120
2001-06-19,14.192307472229004,14.276923179626465,14.192307472229004,14.269229888916016,5.496453285217285,38870
2001-06-20,14.36153793334961,14.384614944458008,14.076923370361328,14.076923370361328,5.422378063201904,28730
2001-06-21,14.615384101867676,14.692307472229004,14.461538314819336,14.538460731506348,5.600158214569092,29380
2001-06-22,15.369230270385742,15.461538314819336,15.346153259277344,15.36153793334961,5.917205333709717,29510
2001-06-25,15.884614944458008,15.976922988891602,15.846153259277344,15.89230728149414,6.121655464172363,143130
2001-06-26,15.346153259277344,15.461538314819336,15.323076248168945,15.36153793334961,5.917205333709717,36270
2001-06-27,15.30769157409668,15.369230270385742,14.984615325927734,15.0,5.777941703796387,115570
2001-06-28,14.769229888916016,14.80769157409668,14.646153450012207,14.730769157409668,5.674235820770264,40820
2001-06-29,15.230769157409668,15.346153259277344,15.15384578704834,15.269229888916016,5.881648063659668,42250
2001-07-02,15.253846168518066,15.469229698181152,15.246152877807617,15.30769157409668,5.8964643478393555,23010
2001-07-03,15.30769157409668,15.423075675964355,15.30769157409668,15.423075675964355,5.940907001495361,5200
2001-07-05,14.65384578704834,14.769229888916016,14.630768775939941,14.676922798156738,5.653494358062744,17940
2001-07-06,14.692307472229004,14.692307472229004,14.469229698181152,14.507692337036133,5.588305473327637,29250
2001-07-09,14.615384101867676,14.830768585205078,14.615384101867676,14.830768585205078,5.712754726409912,18460
2001-07-10,14.692307472229004,14.876922607421875,14.615384101867676,14.769229888916016,5.689051628112793,5460
2001-07-11,14.576923370361328,14.600000381469727,14.230769157409668,14.538460731506348,5.600158214569092,11960
2001-07-12,14.730769157409668,15.15384578704834,14.730769157409668,15.0,5.777941703796387,22750
2001-07-13,14.615384101867676,14.615384101867676,14.476922988891602,14.54615306854248,5.603121757507324,40300
2001-07-16,14.007692337036133,14.04615306854248,13.784614562988281,14.038460731506348,5.407560348510742,28340
2001-07-17,13.346153259277344,13.346153259277344,13.076923370361328,13.269229888916016,5.111255168914795,25220
2001-07-18,13.269229888916016,13.338460922241211,12.946152687072754,13.076923370361328,5.037180423736572,21320
2001-07-19,12.907691955566406,13.0,12.769229888916016,12.923075675964355,4.9779181480407715,8450
2001-07-20,12.923075675964355,13.384614944458008,12.876922607421875,13.384614944458008,5.155702590942383,42900
2001-07-23,12.984615325927734,12.99230670928955,12.699999809265137,12.80769157409668,4.933472156524658,11050
2001-07-24,13.461538314819336,13.823076248168945,13.292306900024414,13.523076057434082,5.209036827087402,32500
2001-07-25,13.615384101867676,13.623076438903809,13.376922607421875,13.5,5.200146675109863,19500
2001-07-26,13.5,13.5,13.246152877807617,13.246152877807617,5.102365970611572,9490
2001-07-27,13.438461303710938,13.5,13.30769157409668,13.384614944458008,5.155702590942383,8710
2001-07-30,13.384614944458008,13.438461303710938,13.369230270385742,13.384614944458008,5.155702590942383,46930
2001-07-31,13.192307472229004,13.346153259277344,13.05384635925293,13.176922798156738,5.075700283050537,24440
2001-08-01,13.315383911132812,13.615384101867676,13.276923179626465,13.49230670928955,5.197185039520264,29120
2001-08-02,13.300000190734863,13.30769157409668,13.038460731506348,13.199999809265137,5.084588527679443,12220
2001-08-03,13.076923370361328,13.076923370361328,12.730769157409668,12.938461303710938,4.9838457107543945,15600
2001-08-06,12.384614944458008,12.461538314819336,12.192307472229004,12.353845596313477,4.758652687072754,18590
2001-08-07,12.384614944458008,12.49230670928955,12.138461112976074,12.300000190734863,4.737913131713867,59670
2001-08-08,12.223075866699219,12.323076248168945,12.084614753723145,12.092307090759277,4.657909393310547,34320
2001-08-09,12.230769157409668,12.230769157409668,12.0,12.215383529663086,4.705317974090576,22750
2001-08-10,12.01538372039795,12.076923370361328,11.792306900024414,11.946152687072754,4.601612567901611,53170
2001-08-13,12.30769157409668,12.384614944458008,12.15384578704834,12.300000190734863,4.737913131713867,19110
2001-08-14,12.615384101867676,12.615384101867676,12.461538314819336,12.461538314819336,4.800137042999268,112970
2001-08-15,12.961538314819336,12.976922988891602,12.730769157409668,12.80769157409668,4.933472156524658,98670
2001-08-16,12.692307472229004,12.692307472229004,12.592307090759277,12.661538124084473,4.877176284790039,54990
2001-08-17,12.661538124084473,12.692307472229004,12.538460731506348,12.538460731506348,4.829766273498535,83200
2001-08-20,12.346153259277344,12.346153259277344,12.223075866699219,12.30769157409668,4.740875720977783,20930
2001-08-21,12.330768585205078,12.330768585205078,12.261537551879883,12.261537551879883,4.723097324371338,14430
2001-08-22,12.292306900024414,12.292306900024414,11.961538314819336,12.15384578704834,4.681614875793457,30680
2001-08-23,11.65384578704834,11.946152687072754,11.65384578704834,11.938461303710938,4.598649501800537,28860
2001-08-24,11.823076248168945,12.15384578704834,11.823076248168945,12.01538372039795,4.628278732299805,48750
2001-08-27,11.899999618530273,11.899999618530273,11.353845596313477,11.54615306854248,4.447532653808594,31590
2001-08-28,11.438461303710938,11.438461303710938,11.338460922241211,11.338460922241211,4.367530822753906,17030
2001-08-29,11.30769157409668,11.30769157409668,11.215383529663086,11.238460540771484,4.3290114402771,246480
2001-08-30,11.369230270385742,11.5,11.292306900024414,11.346153259277344,4.370494365692139,99320
2001-08-31,11.230769157409668,11.5,11.230769157409668,11.30769157409668,4.355679035186768,41080
2001-09-04,10.769229888916016,10.961538314819336,10.692307472229004,10.899999618530273,4.19863748550415,273650
2001-09-05,10.938461303710938,10.976922988891602,10.923075675964355,10.961538314819336,4.222341537475586,101400
2001-09-06,11.15384578704834,11.192307472229004,11.0,11.192307472229004,4.311232089996338,19760
2001-09-07,11.15384578704834,11.15384578704834,10.769229888916016,10.815383911132812,4.16604471206665,35360
2001-09-10,10.792306900024414,10.938461303710938,10.769229888916016,10.884614944458008,4.192712306976318,14690
2001-09-17,10.115384101867676,10.384614944458008,9.646153450012207,10.076923370361328,3.881592273712158,93080
2001-09-18,10.15384578704834,10.223075866699219,10.15384578704834,10.199999809265137,3.9290003776550293,39780
2001-09-19,10.199999809265137,10.269229888916016,10.15384578704834,10.161538124084473,3.9141862392425537,139230
2001-09-20,10.115384101867676,10.138461112976074,10.0,10.0,3.851961851119995,26910
2001-09-21,9.961538314819336,10.076923370361328,9.70769214630127,9.846153259277344,3.7926993370056152,29250
2001-09-24,11.0,11.15384578704834,10.969229698181152,11.115384101867676,4.281601905822754,72280
2001-09-25,10.961538314819336,11.115384101867676,10.769229888916016,10.923075675964355,4.207526683807373,96980
2001-09-26,10.384614944458008,10.538460731506348,10.384614944458008,10.384614944458008,4.0001139640808105,28730
2001-09-27,10.461538314819336,10.561537742614746,10.461538314819336,10.54615306854248,4.062337875366211,12350
2001-09-28,10.65384578704834,10.80769157409668,10.65384578704834,10.769229888916016,4.1482648849487305,102570
2001-10-01,10.846153259277344,11.038460731506348,10.746152877807617,10.846153259277344,4.177896976470947,44590
2001-10-02,10.692307472229004,10.976922988891602,10.692307472229004,10.946152687072754,4.216414928436279,58110
2001-10-03,11.023076057434082,11.038460731506348,10.80769157409668,11.038460731506348,4.2519731521606445,230880
2001-10-04,11.0,11.007692337036133,10.969229698181152,10.969229698181152,4.225304126739502,7540
2001-10-05,10.961538314819336,11.04615306854248,10.961538314819336,11.04615306854248,4.2549357414245605,23530
2001-10-08,10.80769157409668,10.976922988891602,10.776923179626465,10.923075675964355,4.207526683807373,109200
2001-10-09,11.0,11.0,10.846153259277344,10.884614944458008,4.192712306976318,70980
2001-10-10,10.923075675964355,11.0,10.846153259277344,11.0,4.237157821655273,25740
2001-10-11,10.969229698181152,11.038460731506348,10.884614944458008,10.946152687072754,4.216414928436279,43550
2001-10-12,10.846153259277344,10.923075675964355,10.769229888916016,10.769229888916016,4.1482648849487305,15730
2001-10-15,10.800000190734863,10.800000190734863,10.538460731506348,10.615384101867676,4.089004039764404,143130
2001-10-16,10.576923370361328,10.576923370361328,10.30769157409668,10.36153793334961,3.9912240505218506,19240
2001-10-17,10.461538314819336,10.615384101867676,10.461538314819336,10.461538314819336,4.029744625091553,26650
2001-10-18,10.384614944458008,10.646153450012207,10.253846168518066,10.615384101867676,4.089004039764404,83850
2001-10-19,10.384614944458008,10.576923370361328,10.30769157409668,10.576923370361328,4.074189186096191,30290
2001-10-22,10.5,10.65384578704834,10.5,10.65384578704834,4.103819847106934,36790
2001-10-23,11.15384578704834,11.30769157409668,11.076923370361328,11.30769157409668,4.355679035186768,146900
2001-10-24,11.346153259277344,11.576923370361328,11.346153259277344,11.51538372039795,4.43568229675293,42770
2001-10-25,11.576923370361328,11.576923370361328,11.05384635925293,11.115384101867676,4.281601905822754,35230
2001-10-26,11.115384101867676,11.15384578704834,11.04615306854248,11.138461112976074,4.290492534637451,35880
2001-10-29,11.30769157409668,11.39230728149414,11.276923179626465,11.346153259277344,4.370494365692139,16770
2001-10-30,11.676922798156738,11.746152877807617,11.630768775939941,11.630768775939941,4.480126857757568,26390
2001-10-31,11.915384292602539,11.961538314819336,11.846153259277344,11.961538314819336,4.607537746429443,26130
2001-11-01,11.953845977783203,11.953845977783203,11.846153259277344,11.846153259277344,4.56309175491333,17680
2001-11-02,11.884614944458008,11.884614944458008,11.823076248168945,11.838460922241211,4.560130596160889,7020
2001-11-05,11.65384578704834,11.730769157409668,11.65384578704834,11.730769157409668,4.518645763397217,18070
2001-11-06,11.65384578704834,11.730769157409668,11.584614753723145,11.615384101867676,4.47420072555542,5330
2001-11-07,11.55384635925293,11.676922798156738,11.538460731506348,11.615384101867676,4.47420072555542,15210
2001-11-08,11.55384635925293,11.569230079650879,11.353845596313477,11.399999618530273,4.391235828399658,26000
2001-11-09,11.592307090759277,11.884614944458008,11.592307090759277,11.846153259277344,4.56309175491333,21970
2001-11-12,11.776923179626465,11.776923179626465,11.538460731506348,11.615384101867676,4.47420072555542,4550
2001-11-13,11.676922798156738,11.80769157409668,11.461538314819336,11.70769214630127,4.509757995605469,34970
2001-11-14,11.730769157409668,11.730769157409668,11.538460731506348,11.54615306854248,4.447532653808594,27820
2001-11-15,11.346153259277344,11.407691955566406,10.923075675964355,10.923075675964355,4.207526683807373,15080
2001-11-16,10.923075675964355,11.076923370361328,10.923075675964355,11.04615306854248,4.2549357414245605,26260
2001-11-19,11.04615306854248,11.230769157409668,11.04615306854248,11.04615306854248,4.2549357414245605,19240
2001-11-20,10.976922988891602,11.30769157409668,10.976922988891602,11.253846168518066,4.334937572479248,27170
2001-11-21,11.169230461120605,11.346153259277344,11.169230461120605,11.346153259277344,4.370494365692139,12870
2001-11-23,11.39230728149414,11.538460731506348,11.39230728149414,11.461538314819336,4.414940357208252,10140
2001-11-26,11.469229698181152,11.469229698181152,11.192307472229004,11.384614944458008,4.385310173034668,13910
2001-11-27,11.346153259277344,11.346153259277344,10.930768966674805,10.938461303710938,4.213453769683838,10010
2001-11-28,10.884614944458008,11.038460731506348,10.884614944458008,11.038460731506348,4.2519731521606445,28600
2001-11-29,11.0,11.230769157409668,11.0,11.161538124084473,4.299381732940674,29900
2001-11-30,11.115384101867676,11.269229888916016,11.115384101867676,11.169230461120605,4.30234432220459,20150
2001-12-03,11.230769157409668,11.384614944458008,11.230769157409668,11.376922607421875,4.3823466300964355,25090
2001-12-04,11.376922607421875,11.376922607421875,11.15384578704834,11.269229888916016,4.340864181518555,40430
2001-12-05,11.261537551879883,11.261537551879883,11.038460731506348,11.084614753723145,4.269751071929932,32370
