Open,High,Low,Close,Adj Close,Volume,Date
0.0,8.583595275878906,8.38331127166748,8.38331127166748,1.0033575296401978,51552,1962-01-02
0.0,8.440534591674805,8.2688627243042,8.2688627243042,0.9896594882011414,53736,1962-01-03
0.0,8.38331127166748,8.240250587463379,8.240250587463379,0.986234724521637,48494,1962-01-04
0.0,8.4119234085083,8.211639404296875,8.32608699798584,0.9965080618858337,76891,1962-01-05
0.0,8.29747486114502,7.954132080078125,8.15441608428955,0.9759615063667297,93929,1962-01-08
0.0,8.240250587463379,8.011356353759766,8.03996753692627,0.962263822555542,90871,1962-01-09
0.0,8.09719181060791,7.896907806396484,7.982744216918945,0.9554157257080078,56794,1962-01-10
0.0,8.011356353759766,7.868296146392822,7.982744216918945,0.9554157257080078,51552,1962-01-11
0.0,8.09719181060791,7.896907806396484,7.954132080078125,0.9519906044006348,51552,1962-01-12
0.0,7.982744216918945,7.725235939025879,7.811071872711182,0.934867799282074,81260,1962-01-15
0.0,7.868296146392822,7.753848075866699,7.7824602127075195,0.9314442276954651,43251,1962-01-16
0.0,7.839684009552002,7.696623802185059,7.725235939025879,0.9245960116386414,62037,1962-01-17
0.0,7.839684009552002,7.610787868499756,7.753848075866699,0.9280197620391846,73833,1962-01-18
0.0,7.811071872711182,7.6680121421813965,7.725235939025879,0.9245960116386414,64221,1962-01-19
0.0,7.811071872711182,7.696623802185059,7.753848075866699,0.9280197620391846,69901,1962-01-22
0.0,7.811071872711182,7.696623802185059,7.725235939025879,0.9245960116386414,37572,1962-01-23
0.0,7.725235939025879,7.610787868499756,7.6680121421813965,0.9177468419075012,49804,1962-01-24
0.0,7.753848075866699,7.639400005340576,7.6680121421813965,0.9177468419075012,49367,1962-01-25
0.0,7.725235939025879,7.582176208496094,7.582176208496094,0.9074730277061462,32329,1962-01-26
0.0,7.639400005340576,7.582176208496094,7.610787868499756,0.9108982086181641,23592,1962-01-29
0.0,7.753848075866699,7.6680121421813965,7.696623802185059,0.921170711517334,72522,1962-01-30
0.0,7.7824602127075195,7.696623802185059,7.753848075866699,0.9280197620391846,84318,1962-01-31
0.0,7.7824602127075195,7.696623802185059,7.696623802185059,0.921170711517334,44562,1962-02-01
0.0,7.811071872711182,7.725235939025879,7.7824602127075195,0.9314442276954651,61600,1962-02-02
0.0,7.868296146392822,7.725235939025879,7.753848075866699,0.9280197620391846,96987,1962-02-05
0.0,7.839684009552002,7.696623802185059,7.839684009552002,0.9382925629615784,59416,1962-02-06
0.0,8.03996753692627,7.839684009552002,8.03996753692627,0.962263822555542,117521,1962-02-07
0.0,8.011356353759766,7.954132080078125,8.011356353759766,0.9588397145271301,66406,1962-02-08
0.0,8.09719181060791,7.982744216918945,8.09719181060791,0.9691137671470642,41504,1962-02-09
0.0,8.183027267456055,8.09719181060791,8.12580394744873,0.9725371599197388,23155,1962-02-12
0.0,8.29747486114502,8.183027267456055,8.29747486114502,0.9930840134620667,29271,1962-02-13
0.0,8.29747486114502,8.183027267456055,8.240250587463379,0.986234724521637,31892,1962-02-14
0.0,8.35469913482666,8.211639404296875,8.32608699798584,0.9965080618858337,47183,1962-02-15
0.0,8.526371002197266,8.35469913482666,8.35469913482666,0.9999333620071411,64221,1962-02-16
0.0,8.526371002197266,8.35469913482666,8.4119234085083,1.0067813396453857,41940,1962-02-19
0.0,8.526371002197266,8.2688627243042,8.526371002197266,1.027835726737976,62911,1962-02-20
0.0,8.554983139038086,8.38331127166748,8.38331127166748,1.010589838027954,97861,1962-02-21
0.0,8.440534591674805,8.32608699798584,8.35469913482666,1.0071409940719604,50678,1962-02-23
0.0,8.4119234085083,8.211639404296875,8.29747486114502,1.0002415180206299,33640,1962-02-26
0.0,8.35469913482666,8.2688627243042,8.35469913482666,1.0071409940719604,194412,1962-02-27
0.0,8.469146728515625,8.35469913482666,8.4119234085083,1.0140388011932373,62474,1962-02-28
0.0,8.497758865356445,8.4119234085083,8.440534591674805,1.0174871683120728,60289,1962-03-01
0.0,8.469146728515625,8.35469913482666,8.4119234085083,1.0140388011932373,43688,1962-03-02
0.0,8.440534591674805,8.32608699798584,8.32608699798584,1.00369131565094,58105,1962-03-05
0.0,8.38331127166748,8.32608699798584,8.38331127166748,1.010589838027954,30145,1962-03-06
0.0,8.4119234085083,8.35469913482666,8.38331127166748,1.010589838027954,30582,1962-03-07
0.0,8.554983139038086,8.38331127166748,8.554983139038086,1.0312836170196533,93492,1962-03-08
0.0,8.66943073272705,8.526371002197266,8.554983139038086,1.0312836170196533,100045,1962-03-09
0.0,8.612207412719727,8.469146728515625,8.554983139038086,1.0312836170196533,100919,1962-03-12
0.0,8.66943073272705,8.526371002197266,8.612207412719727,1.0381829738616943,68153,1962-03-13
0.0,8.698042869567871,8.583595275878906,8.698042869567871,1.0485293865203857,95677,1962-03-14
0.0,8.698042869567871,8.66943073272705,8.698042869567871,1.0485293865203857,54610,1962-03-15
0.0,8.726655006408691,8.66943073272705,8.698042869567871,1.0485293865203857,40193,1962-03-16
