Open,High,Low,Close,Adj Close,Volume,Date
0.0,11.25,7.5,7.5,6.722052097320557,6220,1980-06-19
0.0,11.25,7.5,7.5,6.722052097320557,2870,1980-06-20
0.0,10.0,6.25,6.25,5.601709365844727,20,1980-06-23
0.0,8.75,6.25,6.25,5.601709365844727,1370,1980-06-24
0.0,10.0,7.5,7.5,6.722052097320557,750,1980-06-25
0.0,10.0,7.5,7.5,6.722052097320557,6450,1980-06-26
0.0,10.0,7.5,7.5,6.722052097320557,2000,1980-06-27
0.0,10.0,7.5,7.5,6.722052097320557,1290,1980-06-30
0.0,11.25,8.75,8.75,7.842393398284912,7110,1980-07-01
0.0,11.25,8.75,8.75,7.842393398284912,3240,1980-07-02
0.0,12.5,10.0,10.0,8.962736129760742,19160,1980-07-03
0.0,11.25,10.0,10.0,8.962736129760742,2830,1980-07-07
0.0,11.25,11.25,11.25,10.083074569702148,5210,1980-07-08
0.0,11.25,11.25,11.25,10.083074569702148,6360,1980-07-09
0.0,12.5,11.25,11.25,10.083074569702148,9430,1980-07-10
0.0,12.5,11.25,11.25,10.083074569702148,4000,1980-07-11
0.0,11.25,10.0,10.0,8.962736129760742,2160,1980-07-14
0.0,11.25,10.0,10.0,8.962736129760742,1000,1980-07-15
0.0,11.25,10.0,10.0,8.962736129760742,2930,1980-07-16
0.0,13.75,12.5,12.5,11.203418731689453,23240,1980-07-17
0.0,12.5,12.5,12.5,11.203418731689453,4790,1980-07-18
0.0,12.5,12.5,12.5,11.203418731689453,2170,1980-07-21
0.0,12.5,12.5,12.5,11.203418731689453,2500,1980-07-22
0.0,12.5,11.25,11.25,10.083074569702148,2800,1980-07-23
0.0,12.5,12.5,12.5,11.203418731689453,4430,1980-07-24
0.0,12.5,11.25,11.25,10.083074569702148,2610,1980-07-25
0.0,12.5,11.25,11.25,10.083074569702148,1010,1980-07-28
0.0,12.5,11.25,11.25,10.083074569702148,3930,1980-07-29
0.0,12.5,11.25,11.25,10.083074569702148,1330,1980-07-30
0.0,12.5,11.25,11.25,10.083074569702148,2800,1980-07-31
0.0,12.5,11.25,11.25,10.083074569702148,620,1980-08-01
0.0,12.5,11.25,11.25,10.083074569702148,2150,1980-08-04
0.0,12.5,11.25,11.25,10.083074569702148,350,1980-08-05
0.0,12.5,11.25,11.25,10.083074569702148,1780,1980-08-06
0.0,12.5,11.25,11.25,10.083074569702148,6640,1980-08-07
0.0,12.5,12.5,12.5,11.203418731689453,5000,1980-08-08
0.0,12.5,12.5,12.5,11.203418731689453,720,1980-08-11
0.0,12.5,11.25,11.25,10.083074569702148,1520,1980-08-12
0.0,12.5,10.0,10.0,8.962736129760742,660,1980-08-13
0.0,12.5,11.25,11.25,10.083074569702148,1340,1980-08-14
0.0,12.5,11.25,11.25,10.083074569702148,880,1980-08-15
0.0,11.25,10.0,10.0,8.962736129760742,2200,1980-08-18
0.0,11.25,10.0,10.0,8.962736129760742,2700,1980-08-19
0.0,11.25,10.0,10.0,8.962736129760742,4050,1980-08-20
0.0,11.25,11.25,11.25,10.083074569702148,5640,1980-08-21
0.0,11.25,11.25,11.25,10.083074569702148,6350,1980-08-22
0.0,12.5,11.25,11.25,10.083074569702148,4650,1980-08-25
0.0,12.5,11.25,11.25,10.083074569702148,4340,1980-08-26
0.0,15.0,13.75,13.75,12.32375717163086,12070,1980-08-27
0.0,17.5,17.5,17.5,15.684786796569824,24680,1980-08-28
0.0,17.5,16.25,16.25,14.564445495605469,12340,1980-08-29
0.0,17.5,16.25,16.25,14.564445495605469,2900,1980-09-02
0.0,16.25,15.0,15.0,13.444104194641113,2360,1980-09-03
0.0,15.0,13.75,13.75,12.32375717163086,4700,1980-09-04
0.0,15.0,13.75,13.75,12.32375717163086,870,1980-09-05
0.0,13.75,12.5,12.5,11.203418731689453,3630,1980-09-08
0.0,16.25,15.0,15.0,13.444104194641113,4460,1980-09-09
0.0,17.5,16.25,16.25,14.564445495605469,8250,1980-09-10
0.0,16.25,15.0,15.0,13.444104194641113,3080,1980-09-11
0.0,16.25,15.0,15.0,13.444104194641113,1340,1980-09-12
0.0,16.25,15.0,15.0,13.444104194641113,2600,1980-09-15
0.0,17.5,16.25,16.25,14.564445495605469,7430,1980-09-16
0.0,17.5,16.25,16.25,14.564445495605469,5910,1980-09-17
0.0,17.5,16.25,16.25,14.564445495605469,7910,1980-09-18
0.0,17.5,16.25,16.25,14.564445495605469,4160,1980-09-19
0.0,17.5,16.25,16.25,14.564445495605469,2410,1980-09-22
0.0,15.0,13.75,13.75,12.32375717163086,4270,1980-09-23
0.0,16.25,15.0,15.0,13.444104194641113,2570,1980-09-24
0.0,16.25,16.25,16.25,14.564445495605469,3840,1980-09-25
0.0,15.0,15.0,15.0,13.444104194641113,5780,1980-09-26
0.0,15.0,13.75,13.75,12.32375717163086,2690,1980-09-29
0.0,15.0,13.75,13.75,12.32375717163086,1170,1980-09-30
0.0,16.25,15.0,15.0,13.444104194641113,5600,1980-10-01
0.0,17.5,16.25,16.25,14.564445495605469,7110,1980-10-02
0.0,17.5,16.25,16.25,14.564445495605469,2530,1980-10-03
0.0,17.5,16.25,16.25,14.564445495605469,2090,1980-10-06
0.0,18.75,17.5,17.5,15.684786796569824,3620,1980-10-07
0.0,18.75,17.5,17.5,15.684786796569824,7580,1980-10-08
0.0,18.75,17.5,17.5,15.684786796569824,4300,1980-10-09
0.0,20.0,18.75,18.75,16.80512809753418,16660,1980-10-10
0.0,20.0,18.75,18.75,16.80512809753418,2490,1980-10-13
0.0,21.25,20.0,20.0,17.925472259521484,7030,1980-10-14
0.0,20.0,20.0,20.0,17.925472259521484,4170,1980-10-15
0.0,20.0,18.75,18.75,16.80512809753418,6970,1980-10-16
0.0,18.75,17.5,17.5,15.684786796569824,7600,1980-10-17
