Open,High,Low,Close,Adj Close,Volume,Date
46.59375,47.0,46.0,46.25,26.424488067626953,2924200,2000-02-02
45.96875,46.0625,45.0,45.84375,26.1923770904541,3520600,2000-02-03
45.96875,46.21875,44.53125,44.53125,25.4424991607666,3293400,2000-02-04
44.625,44.6875,43.3125,43.8125,25.031845092773438,3935400,2000-02-07
43.8125,45.09375,43.71875,43.84375,25.04970359802246,2884000,2000-02-08
44.3125,44.5,43.75,43.8125,25.031845092773438,2600400,2000-02-09
43.625,43.625,42.65625,43.0,24.567636489868164,4020000,2000-02-10
42.6875,43.25,40.65625,41.46875,23.692758560180664,4491600,2000-02-11
41.625,42.375,41.1875,41.4375,23.674911499023438,3356400,2000-02-14
41.875,45.28125,41.75,44.5625,25.460363388061523,3736000,2000-02-15
44.1875,45.1875,43.78125,44.15625,25.22824478149414,2581800,2000-02-16
44.5,45.9375,44.46875,44.8125,25.603174209594727,3405400,2000-02-17
44.9375,45.34375,43.1875,43.78125,25.013978958129883,2864200,2000-02-18
43.875,45.21875,43.25,45.0625,25.746017456054688,2884600,2000-02-22
45.6875,46.96875,45.40625,46.15625,26.54174041748047,4460800,2000-02-23
45.9375,46.0625,44.78125,45.5,26.164356231689453,3800200,2000-02-24
44.0625,44.65625,42.59375,42.875,24.654878616333008,3627200,2000-02-25
43.46875,44.4375,42.5,43.21875,24.852550506591797,3076600,2000-02-28
42.65625,44.59375,42.3125,44.09375,25.355709075927734,2765400,2000-02-29
43.59375,43.875,42.53125,43.0625,24.762693405151367,2891600,2000-03-01
43.0625,43.875,42.84375,43.03125,24.744735717773438,2186000,2000-03-02
43.875,47.3125,43.75,44.75,25.733076095581055,4581000,2000-03-03
44.65625,45.625,43.625,43.625,25.086149215698242,2052600,2000-03-06
44.125,44.4375,41.0,41.375,23.79231071472168,5195600,2000-03-07
41.4375,42.125,40.5,41.28125,23.7384090423584,4693200,2000-03-08
40.40625,40.96875,40.25,40.46875,23.271190643310547,3258200,2000-03-09
40.3125,41.34375,40.1875,40.75,23.432912826538086,5751600,2000-03-10
39.5,40.25,39.375,39.5,22.714122772216797,3787800,2000-03-13
39.59375,40.0,39.28125,39.5625,22.750057220458984,3156600,2000-03-14
39.09375,41.875,39.09375,41.25,23.72044563293457,4240000,2000-03-15
42.375,44.625,41.96875,44.03125,25.31976318359375,4804800,2000-03-16
43.46875,44.59375,42.9375,42.9375,24.690820693969727,4068200,2000-03-17
42.96875,43.90625,42.6875,43.5,25.0142879486084,2727600,2000-03-20
43.40625,45.75,43.28125,45.21875,26.00263214111328,3827600,2000-03-21
44.5,44.6875,42.5,43.0,24.726760864257812,4404800,2000-03-22
42.375,43.625,42.375,43.5,25.0142879486084,4972000,2000-03-23
45.0,46.625,44.84375,45.4375,26.1284236907959,5925000,2000-03-24
45.46875,45.96875,44.0625,44.3125,25.48151397705078,3254200,2000-03-27
44.0,45.28125,43.8125,44.4375,25.553388595581055,2448000,2000-03-28
44.5,44.5,43.6875,43.8125,25.1939754486084,3280800,2000-03-29
44.03125,45.875,43.8125,44.5,25.589323043823242,3155800,2000-03-30
45.1875,46.0,44.28125,44.28125,25.463539123535156,2459200,2000-03-31
44.6875,46.1875,44.625,45.9375,26.415950775146484,2871400,2000-04-03
46.0,47.78125,44.75,46.46875,26.7214412689209,4841000,2000-04-04
46.4375,47.40625,45.53125,45.5625,26.200302124023438,2875800,2000-04-05
45.65625,47.4375,45.65625,46.6875,26.847217559814453,1756400,2000-04-06
46.8125,47.5625,45.8125,45.8125,26.344058990478516,2501200,2000-04-07
45.9375,47.4375,45.875,46.375,26.667522430419922,2110600,2000-04-10
46.375,48.53125,46.375,47.71875,27.44023895263672,2952200,2000-04-11
48.65625,49.15625,47.3125,47.3125,27.206615447998047,2454600,2000-04-12
47.3125,48.1875,45.875,47.375,27.2425479888916,4152200,2000-04-13
47.03125,47.15625,44.15625,45.40625,26.110448837280273,6141600,2000-04-14
44.59375,45.28125,44.03125,44.9375,25.840904235839844,2893600,2000-04-17
45.0625,45.0625,44.0,44.9375,25.840904235839844,2419200,2000-04-18
44.8125,45.9375,44.5625,45.21875,26.00263214111328,1665200,2000-04-19
45.21875,46.15625,45.0,46.125,26.52375602722168,1983800,2000-04-20
45.625,48.8125,45.625,48.6875,27.9973087310791,3558200,2000-04-24
48.0625,48.15625,44.25,46.90625,26.973026275634766,9044200,2000-04-25
46.75,46.75,43.6875,44.46875,25.57135581970215,6956600,2000-04-26
44.25,44.9375,42.65625,43.71875,25.140066146850586,4835200,2000-04-27
43.71875,43.78125,43.0,43.3125,24.90645408630371,2947000,2000-04-28
43.34375,44.28125,42.53125,43.46875,24.99631118774414,3476400,2000-05-01
43.0,43.78125,42.8125,43.46875,24.99631118774414,2459200,2000-05-02
43.46875,44.125,42.65625,42.90625,24.672849655151367,2445200,2000-05-03
43.09375,43.84375,42.375,42.71875,24.565025329589844,2766200,2000-05-04
42.59375,43.625,42.40625,43.34375,24.9244327545166,2376400,2000-05-05
43.875,43.875,42.75,43.65625,25.10413360595703,1760000,2000-05-08
43.5,43.9375,42.75,43.0,24.726760864257812,1949200,2000-05-09
43.125,43.25,42.40625,42.96875,24.708789825439453,1998400,2000-05-10
43.15625,43.4375,42.78125,42.96875,24.708789825439453,2347400,2000-05-11
42.625,43.0,42.25,42.4375,24.403297424316406,1838400,2000-05-12
